,11991,14537,14538,14539,16098,2066,9739,2081,2014,2057,2043,2033,2098,2040,2020,2088,15197,2045,2022,2038,2018,2093,15199,10092,2082,2048,15058,2052,2065,2062,16367,15758,15470,2025,10262,2095,2053,2055,15469,2029,2069,2037,2027,2091,982,985,979,2104,2108
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016469448084932006,0.00013145023881900192,0.0002795544244399804,9.577364064995372e-05,0.0010271030440229074,2.2763795549153774e-05,4.809131247907187e-05,5.5707956393094285e-05,2.5551761431835043e-05,3.517783511202723e-05,2.5788394555113263e-05,0.00011158229843219003,1.5786113338684643e-05,2.365593490816386e-05,4.2073351733392875e-05,7.480861078610719e-06,1.3089821068149278e-05,1.1093342181864317e-05,8.689490890276925e-06,4.388752197834448e-05,5.323463288365113e-06,1.305856181800779e-05,4.465101112062211e-06,9.340677855062905e-06,3.2332626056304104e-06,3.977054603271143e-06,6.955809496573741e-06,3.2312679338177217e-06,3.1809229955249537e-06,8.963689356813321e-07,2.3275554376125206e-05,5.719222490648517e-07,1.6775614830411903e-06,4.278978160532391e-06,1.0836237996687392e-06,4.2579549455535675e-06,1.3867549989399926e-07,1.1872300865429205e-06,6.223676569001709e-06
2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004246876345804134,0.0009031806128201738,0.00030942416893428836,0.0033183504735738545,7.354495946678173e-05,0.00015537275492307588,0.0001799805039568484,8.255228152754347e-05,0.00011365206877986326,8.331679258732773e-05,0.00036049856438421634,5.100155916989618e-05,7.642727111184283e-05,0.0001359300096147216,2.416906370534956e-05,4.2290414962027274e-05,3.5840218269166503e-05,2.8073888378256064e-05,0.00014179120604142052,1.7198972417421254e-05,4.2189423004001095e-05,1.4425787632498053e-05,3.0177734322007863e-05,1.0445980625818313e-05,1.2849013643756208e-05,2.2472734231844236e-05,1.0439536267394128e-05,1.0276882529000447e-05,2.8959765035500224e-06,7.519834288894043e-05,1.847758583791564e-06,5.419842706234676e-06,1.3824464145097182e-05,3.5009569582450407e-06,1.3756542629542331e-05,4.480309092882797e-07,3.835686733524044e-06,2.010736917809846e-05
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000672448777725856,0.00023037684959711227,0.0024706251311718934,5.4756731266530974e-05,0.0001156803164913856,0.00013400162512607338,6.146298982032077e-05,8.461784238082458e-05,6.203219438518018e-05,0.0002684034793828755,3.797240069051177e-05,5.690271061466409e-05,0.00010120452933136928,1.7994692442182204e-05,3.148665665213589e-05,2.668426516959285e-05,2.0901967621983405e-05,0.0001055683900223534,1.2805221697709707e-05,3.14114646941035e-05,1.0740491019748579e-05,2.246835269858719e-05,7.777388934474481e-06,9.566528994402823e-06,1.6731717279864196e-05,7.772590889782128e-06,7.651489632710358e-06,2.1561533014468523e-06,5.5987731628541846e-05,1.3757193008420877e-06,4.035257789572983e-06,1.029278516957762e-05,2.606581888523596e-06,1.0242215284144047e-05,3.3357429627898016e-07,2.8557996253303933e-06,1.4970622304297583e-05
2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042898481778119317,0.004600551980613145,0.00010196252976697089,0.0002154083605957506,0.00024952447625541666,0.00011445025632770039,0.0001575669159390689,0.00011551017236077181,0.0004997942193248232,7.070842152508457e-05,0.00010595855871359045,0.000188452991912053,3.350792352546738e-05,5.863131512596576e-05,4.968878015053085e-05,3.8921561724912735e-05,0.00019657893853654317,2.3844608111650442e-05,5.849130015279664e-05,1.9999872344139984e-05,4.1838327961785863e-05,1.44822788431378e-05,1.7813837217755918e-05,3.1156137003442036e-05,1.447334440232203e-05,1.4247841706244445e-05,4.014973868889514e-06,0.0001042547760013878,2.5617274245302917e-06,7.514055038895731e-06,1.9166199113122917e-05,4.853717109316999e-06,1.90720329105471e-05,6.211488218368352e-07,5.3177855502166435e-06,2.7876801390900992e-05
2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004053700177722164,8.98425942754558e-05,0.00018980350908098155,0.00021986435932146663,0.00010084594769737037,0.00013883747816282902,0.00010177987515427941,0.0004403853981520554,6.23035544670638e-05,9.336362899462793e-05,0.00016605223243328044,2.9524951815061288e-05,5.166201219935686e-05,4.378244562300534e-05,3.429508944717437e-05,0.0001732122757095367,2.1010281493880736e-05,5.153864032484891e-05,1.7622556253577137e-05,3.6865149705728554e-05,1.2760820129332715e-05,1.5696367609763783e-05,2.7452714074356873e-05,1.2752947694791065e-05,1.2554249729195067e-05,3.537727723641141e-06,9.18623690779133e-05,2.2572236896473856e-06,6.620885140510073e-06,1.6887978894386905e-05,4.276772437647614e-06,1.6805005904683595e-05,5.473149961314651e-07,4.685678657874564e-06,2.456318181575245e-05
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010668796297765514,0.002253914183263167,0.002610886385969235,0.0011975443074803197,0.0016486932339389816,0.0012086346837934783,0.005229570832504549,0.0007398538929072681,0.0011086918709291528,0.0019718680842944684,0.0003506084159262585,0.000613485717918756,0.0005199159680737857,0.00040725373780252513,0.002056893504379019,0.0002494968174334688,0.0006120206785255666,0.00020926762459562166,0.00043777316969629854,0.00015153457182554827,0.0001863941596899806,0.00032600061990877824,0.0001514410867685219,0.0001490815510306908,4.201047036193628e-05,0.0010908644290897947,2.6804501737231758e-05,7.862292428737437e-05,0.00020054452808070713,5.0786616656756086e-05,0.0001995592249152095,6.499358407367529e-06,5.56423726638848e-05,0.00029168746220058065
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.763291046768805e-05,8.992831694674559e-05,4.1247732808136905e-05,5.6786924351202685e-05,4.162972525388563e-05,0.00018012522714439837,2.5483228888548214e-05,3.818733534365754e-05,6.791822846622121e-05,1.2076214775584088e-05,2.113065447036645e-05,1.79077757706629e-05,1.4027283380719223e-05,7.084680972007581e-05,8.593567684881146e-06,2.1080193244784874e-05,7.207929602935007e-06,1.507848237548475e-05,5.2193956338925424e-06,6.420085209261354e-06,1.122863378105553e-05,5.2161756723181e-06,5.134904775652829e-06,1.4469916860773684e-06,3.757329413194685e-05,9.232434397678833e-07,2.708056272609597e-06,6.907474787142981e-06,1.749273727078009e-06,6.873537402570579e-06,2.2386127789749414e-07,1.916523427245649e-06,1.0046765225453512e-05
15197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013818445683349683,6.338154373645118e-05,8.7259170004958e-05,6.39685158985295e-05,0.0002767816358633597,3.9157700954339316e-05,5.867891640301496e-05,0.00010436360679646596,1.8556392869633564e-05,3.2469505820430656e-05,2.751720872781952e-05,2.1554418014540324e-05,0.0001088636844538328,1.3204933919762032e-05,3.239196676171269e-05,1.1075753120849461e-05,2.316969746207645e-05,8.020158445705986e-06,9.865146125128861e-06,1.725399421114781e-05,8.01521063108767e-06,7.890329224503447e-06,2.2234571597909036e-06,5.773537654599885e-05,1.4186620808767517e-06,4.161217487554054e-06,1.06140722295256e-05,2.687945777663404e-06,1.0561923816070197e-05,3.439867456947574e-07,2.9449427921512506e-06,1.5437927037321245e-05
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001389424558265172,0.00019128602206796403,0.0001402291924519311,0.0006067495038373331,8.583992775151194e-05,0.00012863354644965778,0.00022878167637426297,4.06785736761059e-05,7.117833697650214e-05,6.0322111654962785e-05,4.725072310173487e-05,0.00023864656454619657,2.894732188076144e-05,7.100835898913176e-05,2.427981787786603e-05,5.0791673354066775e-05,1.758146685725655e-05,2.162597420177006e-05,3.782350803069307e-05,1.7570620458233825e-05,1.7296860491294072e-05,4.874172826887637e-06,0.00012656515654976608,3.1099336160790333e-06,9.122052617606095e-06,2.3267739707043244e-05,5.8924059822526255e-06,2.3153422064937857e-05,7.540738265596134e-07,6.455784439576129e-06,3.384239904845371e-05
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559093883839198e-05,4.808382905366566e-05,0.00020805111197450292,2.9434045363967797e-05,4.410774497023734e-05,7.844799520728934e-05,1.3948462146776676e-05,2.440666545716253e-05,2.068412471224657e-05,1.6202016517100914e-05,8.183061182369301e-05,9.925879572850698e-06,2.4348380927781056e-05,8.325417781277178e-06,1.7416189141528083e-05,6.028589568943006e-06,7.415429187423641e-06,1.2969475631696501e-05,6.024870397582627e-06,5.930999590642188e-06,1.6713274097076952e-06,4.3398505298927056e-05,1.0663793590272046e-06,3.1279023362690377e-06,7.978381669153292e-06,2.0204740326273683e-06,7.939182770088841e-06,2.585678226918769e-07,2.2136534481313627e-06,1.160437496757031e-05
